@relation adult_test-weka.filters.supervised.instance.Resample-B0.0-S1-Z30.0-weka.filters.supervised.instance.Resample-B0.0-S1-Z70.0

@attribute age numeric
@attribute workclass {Private,Self-emp-not-inc,Self-emp-inc,Federal-gov,Local-gov,State-gov,Without-pay,Never-worked}
@attribute fnlwgt numeric
@attribute education {Bachelors,Some-college,11th,HS-grad,Prof-school,Assoc-acdm,Assoc-voc,9th,7th-8th,12th,Masters,1st-4th,10th,Doctorate,5th-6th,Preschool}
@attribute education-num numeric
@attribute marital-status {Married-civ-spouse,Divorced,Never-married,Separated,Widowed,Married-spouse-absent,Married-AF-spouse}
@attribute occupation {Tech-support,Craft-repair,Other-service,Sales,Exec-managerial,Prof-specialty,Handlers-cleaners,Machine-op-inspct,Adm-clerical,Farming-fishing,Transport-moving,Priv-house-serv,Protective-serv,Armed-Forces}
@attribute relationship {Wife,Own-child,Husband,Not-in-family,Other-relative,Unmarried}
@attribute race {White,Asian-Pac-Islander,Amer-Indian-Eskimo,Other,Black}
@attribute sex {Female,Male}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute native-country {United-States,Cambodia,England,Puerto-Rico,Canada,Germany,Outlying-US(Guam-USVI-etc),India,Japan,Greece,South,China,Cuba,Iran,Honduras,Philippines,Italy,Poland,Jamaica,Vietnam,Mexico,Portugal,Ireland,France,Dominican-Republic,Laos,Ecuador,Taiwan,Haiti,Columbia,Hungary,Guatemala,Nicaragua,Scotland,Thailand,Yugoslavia,El-Salvador,Trinadad&Tobago,Peru,Hong,Holand-Netherlands}
@attribute salary {<=50K,>50K}

@data
29,Private,383745,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1887,30,United-States,>50K
21,Private,317175,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,60,United-States,<=50K
58,Private,114495,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
42,Private,107276,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,2444,40,United-States,>50K
45,Private,231672,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
42,Self-emp-not-inc,27821,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K
63,Local-gov,41161,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,<=50K
20,Private,163665,Some-college,10,Never-married,Transport-moving,Own-child,White,Female,0,0,17,United-States,<=50K
28,Private,410450,Bachelors,13,Divorced,Other-service,Unmarried,White,Female,0,0,48,England,>50K
62,?,139391,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,24,United-States,<=50K
32,Private,240888,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
63,Private,145212,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
32,Self-emp-inc,317660,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,United-States,>50K
45,Private,37987,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K
49,Private,120629,Some-college,10,Widowed,Sales,Unmarried,White,Female,0,0,30,United-States,<=50K
62,Private,167652,Assoc-voc,11,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
45,Private,329603,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Poland,>50K
37,Private,86551,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
26,Private,187891,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States,<=50K
33,Private,199170,Some-college,10,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
34,Local-gov,177675,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
36,Private,185099,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,>50K
27,Private,189462,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,1504,45,United-States,<=50K
43,Private,388725,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
38,Private,187748,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
64,Self-emp-not-inc,178472,9th,5,Separated,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,<=50K
42,State-gov,341638,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
20,Private,211968,Assoc-voc,11,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
68,Private,225612,Bachelors,13,Widowed,Sales,Not-in-family,White,Male,0,0,35,United-States,>50K
44,Private,62258,11th,7,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
52,Private,194259,7th-8th,4,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,United-States,<=50K
32,Private,157289,HS-grad,9,Married-spouse-absent,Handlers-cleaners,Other-relative,White,Male,0,0,40,United-States,<=50K
33,Private,159303,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
52,Private,270142,Assoc-voc,11,Separated,Exec-managerial,Unmarried,Black,Female,0,0,60,United-States,<=50K
30,Private,488720,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Mexico,<=50K
29,Private,24562,Bachelors,13,Divorced,Other-service,Unmarried,Other,Female,0,0,40,United-States,<=50K
31,Private,178506,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
31,Private,109428,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1740,40,United-States,<=50K
45,Private,358701,12th,8,Never-married,Other-service,Own-child,White,Male,0,0,10,Mexico,<=50K
44,Private,116632,Assoc-acdm,12,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K
40,Private,82465,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2580,0,40,United-States,<=50K
57,Self-emp-inc,282913,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Cuba,<=50K
32,Private,170017,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
35,Private,28572,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,4064,0,35,United-States,<=50K
60,Private,131681,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
66,Private,298834,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,Canada,<=50K
34,Private,106541,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,766115,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,35,United-States,<=50K
20,Private,147171,Some-college,10,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,40,Vietnam,<=50K
34,Private,56883,Some-college,10,Never-married,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
20,Private,400443,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
33,Private,140206,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
27,Federal-gov,46442,Bachelors,13,Never-married,Protective-serv,Not-in-family,White,Female,0,0,35,United-States,<=50K
71,Private,77253,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,17,United-States,<=50K
68,Private,223486,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,7,England,<=50K
31,Private,243442,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,<=50K
47,Private,61885,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,50,United-States,>50K
52,State-gov,149650,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Iran,>50K
38,Private,139180,Bachelors,13,Divorced,Prof-specialty,Unmarried,Black,Female,15020,0,45,United-States,>50K
60,Private,232337,7th-8th,4,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
59,Private,135617,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
17,Private,232713,10th,6,Never-married,Craft-repair,Not-in-family,White,Male,594,0,30,United-States,<=50K
63,?,257876,Prof-school,15,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
37,Private,168941,11th,7,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
34,Private,100593,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,6,United-States,<=50K
49,Self-emp-not-inc,200471,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
33,Private,415706,5th-6th,3,Separated,Other-service,Unmarried,White,Female,0,0,40,Mexico,<=50K
39,Private,104089,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
25,Local-gov,112835,Masters,14,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,<=50K
28,Private,195000,Bachelors,13,Never-married,Sales,Other-relative,White,Female,0,0,45,United-States,<=50K
46,Private,106092,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
29,Private,140863,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
51,Private,146574,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
29,Federal-gov,31161,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Other,Female,0,0,40,United-States,<=50K
22,State-gov,293364,Some-college,10,Never-married,Protective-serv,Own-child,Black,Female,0,0,40,United-States,<=50K
46,Self-emp-not-inc,320421,Bachelors,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0,0,25,United-States,<=50K
22,Private,229456,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,0,0,38,United-States,<=50K
27,Local-gov,105830,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,60,United-States,<=50K
42,Private,209370,HS-grad,9,Separated,Sales,Not-in-family,White,Female,0,0,30,United-States,<=50K
28,Private,273269,Some-college,10,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
42,Private,45363,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
24,Local-gov,317443,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,40,United-States,<=50K
46,Self-emp-inc,201865,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
50,Private,137815,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,>50K
20,Private,109952,HS-grad,9,Married-civ-spouse,Tech-support,Other-relative,White,Male,0,0,40,United-States,<=50K
22,Private,236907,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,<=50K
28,?,308493,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,0,0,17,Honduras,<=50K
47,?,186805,HS-grad,9,Married-civ-spouse,?,Not-in-family,White,Female,0,0,35,United-States,<=50K
43,Local-gov,180407,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Male,0,0,42,Germany,<=50K
22,Private,554317,9th,5,Married-spouse-absent,Other-service,Other-relative,White,Male,0,0,35,Mexico,<=50K
45,Private,331482,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
30,Private,79712,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0,0,40,United-States,<=50K
46,Private,285750,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,4064,0,55,United-States,<=50K
19,Private,226913,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
46,?,228620,11th,7,Widowed,?,Unmarried,Black,Female,0,0,40,United-States,<=50K
40,Private,220609,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
51,Private,312477,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,3908,0,40,United-States,<=50K
31,Self-emp-not-inc,323020,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,30,United-States,<=50K
69,?,180187,Assoc-acdm,12,Widowed,?,Not-in-family,White,Female,0,0,6,Italy,<=50K
55,Private,282023,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,United-States,>50K
36,Private,105021,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,<=50K
18,?,200525,11th,7,Never-married,?,Own-child,White,Female,0,0,25,United-States,<=50K
45,Local-gov,33798,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
48,Local-gov,195949,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,42,United-States,>50K
26,Private,68895,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,50,Mexico,<=50K
48,Private,168283,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,>50K
27,Self-emp-not-inc,212041,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
55,Private,199067,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
52,Private,192390,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
32,Self-emp-not-inc,173314,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0,0,60,United-States,<=50K
36,Private,171393,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,55,United-States,>50K
29,Private,88432,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
57,Private,319122,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
47,Private,168232,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,44,United-States,>50K
43,Local-gov,96102,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1887,40,United-States,>50K
43,?,387839,HS-grad,9,Never-married,?,Other-relative,White,Female,0,0,40,United-States,<=50K
35,Private,210150,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
29,Private,131714,10th,6,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,25,United-States,<=50K
33,State-gov,296282,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
49,Self-emp-inc,30751,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,<=50K
31,Private,348504,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
41,Private,253060,Prof-school,15,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
46,Private,368561,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,>50K
26,Private,40915,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,0,25,United-States,<=50K
50,Self-emp-not-inc,341797,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
55,Private,106740,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
35,Private,407068,1st-4th,2,Married-spouse-absent,Other-service,Not-in-family,White,Male,0,0,40,Guatemala,<=50K
54,Private,185407,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
39,Private,168894,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,20,United-States,<=50K
33,Local-gov,194901,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
25,Private,483822,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,El-Salvador,<=50K
33,Private,170651,HS-grad,9,Never-married,Other-service,Own-child,White,Female,1055,0,40,United-States,<=50K
23,Private,148315,Some-college,10,Separated,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
38,Private,31069,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,4386,0,40,United-States,>50K
17,Private,114798,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
48,Federal-gov,167749,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
49,Private,357540,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,25,United-States,<=50K
43,Private,201723,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,40,United-States,>50K
54,Private,198546,Masters,14,Widowed,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,<=50K
44,Private,67671,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
40,State-gov,177083,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,35,United-States,<=50K
31,Local-gov,219883,HS-grad,9,Never-married,Protective-serv,Not-in-family,Black,Male,0,0,40,United-States,<=50K
58,Private,194733,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
25,Private,242729,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
29,Private,194864,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,18,United-States,<=50K
31,Private,254293,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
45,Self-emp-inc,177543,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,50,United-States,<=50K
34,Private,134737,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,>50K
59,Private,43221,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,>50K
44,Private,32185,HS-grad,9,Never-married,Transport-moving,Unmarried,White,Male,0,0,70,United-States,<=50K
25,Private,169124,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K
32,Private,159442,Prof-school,15,Never-married,Sales,Not-in-family,White,Female,13550,0,50,United-States,>50K
27,Private,31659,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
20,?,337488,Some-college,10,Never-married,?,Own-child,Black,Male,0,0,30,United-States,<=50K
19,Private,459248,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,30,United-States,<=50K
22,Private,190916,Some-college,10,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K
45,Private,112305,Some-college,10,Divorced,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
22,Federal-gov,216129,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Male,0,0,40,United-States,<=50K
51,Self-emp-inc,96062,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K
52,Private,236180,Bachelors,13,Married-spouse-absent,Other-service,Not-in-family,White,Male,0,0,50,United-States,<=50K
53,State-gov,229465,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
54,Private,183248,HS-grad,9,Divorced,Transport-moving,Not-in-family,Black,Male,0,0,40,United-States,<=50K
28,?,131310,12th,8,Married-civ-spouse,?,Wife,White,Female,0,0,20,Germany,<=50K
50,Private,339954,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
33,Private,96245,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
30,Private,247156,HS-grad,9,Never-married,Transport-moving,Own-child,Black,Male,0,0,40,United-States,<=50K
18,Private,205894,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,25,?,<=50K
58,Self-emp-not-inc,193434,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,<=50K
21,Private,105577,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States,<=50K
33,Private,193042,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,>50K
23,Private,69911,Preschool,1,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,<=50K
32,Private,185410,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
40,Private,204046,10th,6,Divorced,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
23,Private,109307,Assoc-voc,11,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
54,Private,145419,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,1672,50,United-States,<=50K
22,Private,133833,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,<=50K
46,Private,156926,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
28,Private,219267,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,28,United-States,<=50K
24,Private,359828,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,44,United-States,>50K
27,Private,87006,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1579,40,United-States,<=50K
37,Private,201141,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,37,United-States,<=50K
